241;industrial_complex;672.00;9.90;1550.00;1.61;0
241;industrial_complex;676.00;9.90;1556.00;5.73;0
241;industrial_complex;673.00;9.90;1558.00;2.12;0
241;supply_node;676.00;10.10;1519.00;3.68;0
241;supply_node;648.00;9.80;1545.00;0.34;0
241;supply_node;650.00;9.90;1521.00;4.38;0
241;supply_node;682.00;10.00;1534.00;5.86;0
241;supply_node;666.00;9.90;1552.00;2.51;0
241;supply_node;684.00;9.98;1552.00;5.10;0
241;supply_node;664.00;9.90;1534.00;1.75;0
241;bunker;681.00;10.00;1543.00;4.18;0
241;bunker;654.00;9.85;1542.00;0.57;0
241;bunker;669.00;9.90;1558.00;4.69;0
241;bunker;652.00;9.90;1520.00;5.90;0
241;bunker;670.00;10.00;1526.00;2.63;0
241;bunker;688.00;10.00;1553.00;5.30;0
241;coastal_bunker;639.00;9.50;1524.00;-1.65;0
241;coastal_bunker;639.00;9.50;1543.00;-2.16;0
241;stronghold_network;642.00;9.80;1515.00;1.07;0
241;dockyard;639.00;9.50;1522.00;-1.65;0
241;anti_air_building;643.00;9.80;1532.00;0.13;0
241;anti_air_building;641.00;9.80;1540.00;4.25;0
241;anti_air_building;669.00;9.90;1535.00;4.35;0
241;synthetic_refinery;649.00;9.80;1548.00;2.19;0
241;fuel_silo;687.00;10.10;1517.00;4.85;0
241;radar_station;665.00;9.90;1538.00;1.52;0
241;nuclear_reactor_spawn;668.00;10.00;1525.00;2.80;0
241;special_project_facility_spawn;690.00;10.00;1554.00;0.63;0
241;special_project_facility_spawn;667.00;9.90;1554.00;3.30;0
241;special_project_facility_spawn;686.00;10.03;1534.00;4.86;0
241;special_project_facility_spawn;647.00;9.80;1552.00;1.24;0
241;special_project_facility_spawn;661.00;9.90;1542.00;5.37;0
241;special_project_facility_spawn;677.00;10.00;1525.00;1.75;0
241;special_project_facility_spawn;642.00;9.80;1517.00;3.30;0
241;rocket_site_spawn;683.00;10.00;1536.00;1.14;0
241;naval_base_spawn;639.00;9.50;1560.00;-2.16;7640
241;naval_base_spawn;639.00;9.50;1527.00;-1.65;2740
242;arms_factory;667.00;9.90;1591.00;4.71;0
242;arms_factory;686.00;9.90;1635.00;1.45;0
242;arms_factory;644.00;9.80;1623.00;4.11;0
242;arms_factory;673.00;9.90;1581.00;0.50;0
242;arms_factory;660.00;9.90;1615.00;2.05;0
242;arms_factory;688.00;10.00;1619.00;6.18;0
242;heavy_arms_factory;679.00;10.00;1605.00;1.10;0
242;heavy_arms_factory;648.00;9.85;1609.00;5.22;0
242;heavy_arms_factory;671.00;9.90;1624.00;0.50;0
242;heavy_arms_factory;676.00;9.90;1627.00;4.62;0
242;heavy_arms_factory;691.00;10.00;1597.00;5.83;0
242;heavy_arms_factory;650.00;9.80;1599.00;3.67;0
242;industrial_complex;646.00;9.80;1577.00;0.40;0
242;industrial_complex;640.00;9.80;1624.00;1.61;0
242;industrial_complex;685.00;10.00;1578.00;5.73;0
242;industrial_complex;666.00;9.90;1615.00;2.12;0
242;industrial_complex;662.00;9.90;1626.00;3.68;0
242;industrial_complex;683.00;10.00;1592.00;0.06;0
242;supply_node;681.00;10.00;1608.00;4.38;0
242;supply_node;687.00;9.90;1628.00;5.86;0
242;supply_node;658.00;9.90;1622.00;2.51;0
242;supply_node;649.00;9.80;1580.00;5.10;0
242;supply_node;645.00;9.80;1600.00;1.75;0
242;supply_node;675.00;9.90;1584.00;4.68;0
242;supply_node;643.00;9.80;1625.00;0.98;0
242;supply_node;681.00;9.85;1641.00;3.92;0
242;supply_node;653.00;9.80;1639.00;5.40;0
242;supply_node;672.00;9.90;1631.00;3.15;0
242;supply_node;660.00;9.90;1608.00;6.09;0
242;supply_node;661.00;9.90;1591.00;1.29;0
242;supply_node;687.00;10.00;1582.00;5.33;0
242;bunker;672.00;9.80;1642.00;1.07;0
242;bunker;664.00;9.90;1598.00;2.29;0
242;bunker;688.00;10.00;1581.00;0.13;0
242;bunker;653.00;9.90;1612.00;4.25;0
242;bunker;651.00;9.82;1586.00;4.35;0
242;bunker;644.00;9.80;1614.00;2.19;0
242;bunker;670.00;9.90;1616.00;4.85;0
242;bunker;683.00;10.00;1595.00;0.13;0
242;bunker;667.00;9.90;1619.00;2.80;0
242;bunker;691.00;10.00;1619.00;0.63;0
242;bunker;691.00;9.90;1640.00;3.30;0
242;bunker;648.00;9.80;1622.00;4.86;0
242;coastal_bunker;639.00;9.50;1578.00;-1.66;0
242;coastal_bunker;639.00;9.50;1611.00;-1.57;0
242;coastal_bunker;639.00;9.50;1614.00;-0.46;0
242;coastal_bunker;690.00;9.80;1645.00;-4.15;0
242;coastal_bunker;657.00;9.80;1645.00;-3.85;0
242;stronghold_network;658.00;9.90;1611.00;2.35;0
242;dockyard;647.00;9.80;1643.00;-2.03;0
242;anti_air_building;687.00;10.00;1601.00;1.75;0
242;anti_air_building;656.00;9.90;1603.00;4.42;0
242;anti_air_building;649.00;9.80;1580.00;0.80;0
242;synthetic_refinery;664.00;9.80;1644.00;3.81;0
242;fuel_silo;686.00;10.00;1587.00;5.02;0
242;radar_station;666.00;10.00;1611.00;3.88;0
242;nuclear_reactor_spawn;656.00;9.80;1631.00;0.70;0
242;special_project_facility_spawn;643.00;9.80;1615.00;0.80;0
242;special_project_facility_spawn;670.00;9.90;1588.00;4.93;0
242;special_project_facility_spawn;665.00;9.95;1611.00;1.31;0
242;special_project_facility_spawn;689.00;10.00;1617.00;5.43;0
242;special_project_facility_spawn;661.00;9.90;1624.00;5.54;0
242;special_project_facility_spawn;676.00;10.00;1601.00;3.37;0
242;special_project_facility_spawn;642.00;9.80;1607.00;6.04;0
242;special_project_facility_spawn;648.00;9.80;1586.00;2.42;0
242;special_project_facility_spawn;682.00;9.90;1637.00;3.98;0
242;special_project_facility_spawn;652.00;9.80;1639.00;1.82;0
242;special_project_facility_spawn;658.00;9.90;1598.00;4.49;0
242;special_project_facility_spawn;681.00;9.90;1632.00;6.04;0
242;special_project_facility_spawn;691.00;10.00;1591.00;3.88;0
242;rocket_site_spawn;649.00;9.90;1612.00;5.09;0
242;naval_base_spawn;678.00;9.80;1645.00;-2.36;9017
242;naval_base_spawn;639.00;9.50;1604.00;-1.57;738
242;naval_base_spawn;639.00;9.50;1581.00;-1.66;738
242;naval_base_spawn;639.00;9.50;1625.00;-1.95;2055
242;naval_base_spawn;660.00;9.80;1645.00;-3.85;14
243;arms_factory;724.00;10.00;1614.00;4.11;0
243;arms_factory;757.00;10.20;1582.00;0.50;0
243;arms_factory;732.00;10.00;1562.00;2.05;0
243;arms_factory;756.00;9.95;1616.00;6.18;0
243;arms_factory;721.00;9.90;1627.00;1.10;0
243;arms_factory;756.00;10.00;1609.00;5.22;0
243;heavy_arms_factory;751.00;10.20;1570.00;0.50;0
243;heavy_arms_factory;784.00;9.98;1600.00;4.62;0
243;heavy_arms_factory;777.00;10.10;1560.00;5.83;0
243;heavy_arms_factory;740.00;10.00;1606.00;3.67;0
243;heavy_arms_factory;729.00;10.00;1615.00;0.40;0
243;heavy_arms_factory;727.00;10.00;1559.00;1.61;0
243;industrial_complex;780.00;9.90;1611.00;5.73;0
243;industrial_complex;748.00;10.12;1584.00;2.12;0
243;industrial_complex;750.00;10.20;1581.00;3.68;0
243;industrial_complex;718.00;10.00;1597.00;0.06;0
243;industrial_complex;777.00;9.90;1619.00;4.18;0
243;industrial_complex;729.00;9.90;1625.00;4.28;0
243;supply_node;756.00;9.90;1621.00;2.51;0
243;supply_node;739.00;10.10;1564.00;5.10;0
243;supply_node;761.00;10.00;1600.00;1.75;0
243;supply_node;778.00;10.20;1573.00;4.68;0
243;supply_node;778.00;10.10;1557.00;0.98;0
243;supply_node;780.00;10.00;1592.00;3.92;0
243;supply_node;718.00;10.07;1565.00;5.40;0
243;supply_node;736.00;10.00;1620.00;3.15;0
243;supply_node;736.00;10.00;1605.00;6.09;0
243;supply_node;745.00;10.10;1590.00;1.29;0
243;supply_node;778.00;9.90;1616.00;5.33;0
243;supply_node;718.00;10.00;1597.00;0.52;0
243;supply_node;759.00;10.20;1578.00;3.46;0
243;supply_node;755.00;10.10;1557.00;1.22;0
243;supply_node;718.00;10.00;1622.00;2.70;0
243;supply_node;731.00;10.00;1582.00;5.63;0
243;bunker;724.00;10.00;1602.00;2.19;0
243;bunker;745.00;10.00;1554.00;4.85;0
243;bunker;778.00;10.10;1555.00;0.13;0
243;bunker;728.00;10.00;1607.00;2.80;0
243;bunker;752.00;9.90;1627.00;0.63;0
243;bunker;740.00;9.95;1620.00;3.30;0
243;bunker;722.00;10.10;1553.00;4.86;0
243;bunker;738.00;10.00;1590.00;1.24;0
243;bunker;734.00;10.03;1580.00;5.37;0
243;bunker;776.00;10.00;1593.00;1.75;0
243;bunker;728.00;9.90;1627.00;3.30;0
243;bunker;772.00;10.20;1576.00;1.14;0
243;bunker;774.00;9.90;1609.00;2.35;0
243;bunker;754.00;10.20;1569.00;0.19;0
243;bunker;760.00;10.00;1606.00;1.75;0
243;stronghold_network;759.00;10.20;1576.00;4.42;0
243;anti_air_building;715.00;10.00;1593.00;0.80;0
243;anti_air_building;733.00;10.00;1589.00;3.81;0
243;anti_air_building;714.00;10.00;1620.00;5.02;0
243;synthetic_refinery;759.00;10.15;1586.00;2.86;0
243;fuel_silo;734.00;10.00;1566.00;0.70;0
243;radar_station;751.00;10.10;1591.00;2.01;0
243;nuclear_reactor_spawn;781.00;10.10;1555.00;4.93;0
243;special_project_facility_spawn;768.00;10.20;1567.00;1.31;0
243;special_project_facility_spawn;751.00;9.90;1621.00;5.43;0
243;special_project_facility_spawn;730.00;10.00;1593.00;5.54;0
243;special_project_facility_spawn;773.00;10.10;1584.00;3.37;0
243;special_project_facility_spawn;763.00;10.10;1558.00;6.04;0
243;special_project_facility_spawn;764.00;10.00;1599.00;2.42;0
243;special_project_facility_spawn;788.00;9.90;1611.00;3.98;0
243;special_project_facility_spawn;733.00;10.00;1580.00;1.82;0
243;special_project_facility_spawn;750.00;10.20;1583.00;4.49;0
243;special_project_facility_spawn;718.00;10.10;1556.00;6.04;0
243;special_project_facility_spawn;742.00;10.10;1561.00;3.88;0
243;special_project_facility_spawn;763.00;10.20;1576.00;5.09;0
243;special_project_facility_spawn;729.00;10.00;1603.00;2.93;0
243;special_project_facility_spawn;778.00;10.10;1555.00;4.49;0
243;special_project_facility_spawn;711.00;9.90;1625.00;0.87;0
243;special_project_facility_spawn;743.00;9.90;1623.00;3.54;0
243;rocket_site_spawn;779.00;10.20;1562.00;1.38;0
244;arms_factory;857.00;10.00;1558.00;2.05;0
244;arms_factory;827.00;10.30;1554.00;6.18;0
244;arms_factory;889.00;9.90;1571.00;1.10;0
244;arms_factory;905.00;10.00;1542.00;5.22;0
244;arms_factory;850.00;10.00;1567.00;0.50;0
244;arms_factory;821.00;10.30;1552.00;4.62;0
244;heavy_arms_factory;819.00;10.20;1558.00;5.83;0
244;heavy_arms_factory;861.00;9.95;1554.00;3.67;0
244;heavy_arms_factory;907.00;10.05;1564.00;0.40;0
244;heavy_arms_factory;882.00;9.80;1567.00;1.61;0
244;heavy_arms_factory;851.00;10.00;1576.00;5.73;0
244;heavy_arms_factory;890.00;9.90;1543.00;2.12;0
244;industrial_complex;835.00;10.20;1548.00;3.68;0
244;industrial_complex;833.00;10.18;1572.00;0.06;0
244;industrial_complex;876.00;9.80;1564.00;4.18;0
244;industrial_complex;898.00;10.00;1560.00;4.28;0
244;industrial_complex;884.00;9.90;1562.00;2.12;0
244;industrial_complex;848.00;10.05;1556.00;4.79;0
244;supply_node;903.00;10.10;1575.00;1.75;0
244;supply_node;886.00;9.90;1550.00;4.68;0
244;supply_node;843.00;10.10;1573.00;0.98;0
244;supply_node;905.00;10.00;1553.00;3.92;0
244;supply_node;815.00;10.20;1572.00;5.40;0
244;supply_node;864.00;9.90;1551.00;3.15;0
244;supply_node;822.00;10.30;1546.00;6.09;0
244;supply_node;845.00;10.10;1553.00;1.29;0
244;supply_node;860.00;9.90;1572.00;5.33;0
244;supply_node;889.00;9.90;1569.00;0.52;0
244;supply_node;828.00;10.18;1577.00;3.46;0
244;supply_node;874.00;9.80;1569.00;1.22;0
244;supply_node;829.00;10.20;1562.00;2.70;0
244;supply_node;812.00;10.30;1557.00;5.63;0
244;bunker;882.00;9.90;1561.00;2.19;0
244;bunker;809.00;10.30;1560.00;4.85;0
244;bunker;832.00;10.20;1569.00;0.13;0
244;bunker;827.00;10.30;1544.00;2.80;0
244;bunker;821.00;10.20;1571.00;0.63;0
244;bunker;901.00;10.00;1547.00;3.30;0
244;bunker;861.00;10.00;1547.00;4.86;0
244;bunker;902.00;10.07;1580.00;1.24;0
244;bunker;874.00;9.80;1575.00;5.37;0
244;bunker;897.00;9.90;1548.00;1.75;0
244;bunker;841.00;10.20;1548.00;3.30;0
244;bunker;843.00;10.10;1576.00;1.14;0
244;bunker;830.00;10.20;1574.00;2.35;0
244;stronghold_network;834.00;10.20;1569.00;0.19;0
244;anti_air_building;856.00;10.00;1545.00;1.75;0
244;anti_air_building;868.00;9.90;1568.00;4.42;0
244;anti_air_building;865.00;9.90;1579.00;0.80;0
244;synthetic_refinery;840.00;10.10;1570.00;3.81;0
244;fuel_silo;840.00;10.20;1555.00;5.02;0
244;radar_station;862.00;10.00;1561.00;3.88;0
244;nuclear_reactor_spawn;826.00;10.20;1565.00;0.70;0
244;special_project_facility_spawn;810.00;10.20;1580.00;0.80;0
244;special_project_facility_spawn;837.00;10.10;1578.00;4.93;0
244;special_project_facility_spawn;896.00;9.93;1562.00;1.31;0
244;special_project_facility_spawn;910.00;10.00;1558.00;5.43;0
244;special_project_facility_spawn;863.00;9.95;1550.00;5.54;0
244;special_project_facility_spawn;882.00;9.90;1551.00;3.37;0
244;special_project_facility_spawn;855.00;10.00;1562.00;6.04;0
244;special_project_facility_spawn;828.00;10.20;1560.00;2.42;0
244;special_project_facility_spawn;809.00;10.23;1564.00;3.98;0
244;special_project_facility_spawn;899.00;10.00;1577.00;1.82;0
244;special_project_facility_spawn;858.00;10.00;1564.00;4.49;0
244;special_project_facility_spawn;825.00;10.30;1547.00;6.04;0
244;special_project_facility_spawn;876.00;9.80;1570.00;3.88;0
244;special_project_facility_spawn;825.00;10.10;1580.00;5.09;0
244;rocket_site_spawn;889.00;9.90;1572.00;2.93;0
245;arms_factory;865.00;10.00;1605.00;1.10;0
245;arms_factory;878.00;9.90;1600.00;5.22;0
245;arms_factory;871.00;10.00;1604.00;0.50;0
245;arms_factory;848.00;9.90;1628.00;4.62;0
245;arms_factory;900.00;9.90;1612.00;5.83;0
245;arms_factory;826.00;9.90;1628.00;3.67;0
245;heavy_arms_factory;862.00;9.95;1620.00;0.40;0
245;heavy_arms_factory;857.00;9.90;1626.00;1.61;0
245;heavy_arms_factory;863.00;9.98;1619.00;5.73;0
245;heavy_arms_factory;810.00;10.00;1608.00;2.12;0
245;heavy_arms_factory;817.00;10.10;1601.00;3.68;0
245;heavy_arms_factory;809.00;10.00;1607.00;0.06;0
245;industrial_complex;844.00;10.00;1608.00;4.18;0
245;industrial_complex;850.00;10.00;1602.00;4.28;0
245;industrial_complex;844.00;10.00;1607.00;2.12;0
245;industrial_complex;908.00;9.90;1627.00;4.79;0
245;industrial_complex;896.00;9.98;1598.00;1.17;0
245;industrial_complex;897.00;9.90;1603.00;4.18;0
245;supply_node;837.00;9.90;1618.00;0.98;0
245;supply_node;904.00;9.90;1620.00;3.92;0
245;supply_node;903.00;10.00;1601.00;5.40;0
245;supply_node;876.00;9.90;1601.00;3.15;0
245;supply_node;850.00;10.00;1603.00;6.09;0
245;supply_node;886.00;9.90;1615.00;1.29;0
245;supply_node;817.00;10.00;1611.00;5.33;0
245;supply_node;878.00;9.90;1627.00;0.52;0
245;supply_node;863.00;9.98;1619.00;3.46;0
245;bunker;907.00;9.90;1630.00;0.13;0
245;bunker;888.00;9.95;1602.00;4.25;0
245;bunker;845.00;10.00;1601.00;4.35;0
245;bunker;833.00;9.90;1616.00;2.19;0
245;bunker;898.00;10.00;1601.00;4.85;0
245;bunker;895.00;9.90;1612.00;0.13;0
245;bunker;818.00;10.10;1597.00;2.80;0
245;bunker;872.00;9.95;1614.00;0.63;0
245;stronghold_network;865.00;9.90;1620.00;3.30;0
245;anti_air_building;814.00;10.00;1609.00;4.86;0
245;anti_air_building;822.00;10.00;1602.00;1.24;0
245;anti_air_building;813.00;10.00;1608.00;5.37;0
245;synthetic_refinery;847.00;10.00;1609.00;1.75;0
245;fuel_silo;851.00;10.00;1603.00;3.30;0
245;radar_station;862.00;10.00;1613.00;0.30;0
245;nuclear_reactor_spawn;853.00;10.00;1602.00;2.35;0
245;special_project_facility_spawn;898.00;10.00;1599.00;0.19;0
245;special_project_facility_spawn;847.00;10.00;1606.00;1.75;0
245;special_project_facility_spawn;832.00;9.95;1612.00;4.42;0
245;special_project_facility_spawn;889.00;9.90;1619.00;0.80;0
245;special_project_facility_spawn;813.00;10.00;1611.00;3.81;0
245;special_project_facility_spawn;872.00;9.90;1624.00;5.02;0
245;special_project_facility_spawn;904.00;10.00;1610.00;2.86;0
245;special_project_facility_spawn;887.00;9.90;1603.00;0.70;0
245;special_project_facility_spawn;870.00;9.90;1621.00;0.80;0
245;rocket_site_spawn;883.00;9.90;1614.00;4.93;0
246;arms_factory;953.00;10.10;1608.00;0.50;0
246;arms_factory;944.00;10.00;1562.00;4.62;0
246;arms_factory;945.00;10.10;1605.00;5.83;0
246;arms_factory;1001.00;10.10;1563.00;3.67;0
246;arms_factory;973.00;9.90;1631.00;0.40;0
246;arms_factory;980.00;10.10;1554.00;1.61;0
246;heavy_arms_factory;930.00;10.00;1612.00;5.73;0
246;heavy_arms_factory;967.00;10.00;1552.00;2.12;0
246;heavy_arms_factory;932.00;10.00;1606.00;3.68;0
246;heavy_arms_factory;995.00;10.00;1629.00;0.06;0
246;heavy_arms_factory;989.00;10.00;1596.00;4.18;0
246;heavy_arms_factory;992.00;10.00;1627.00;4.28;0
246;industrial_complex;1009.00;10.10;1579.00;2.12;0
246;industrial_complex;1007.00;10.00;1624.00;4.79;0
246;industrial_complex;1001.00;10.10;1576.00;1.17;0
246;industrial_complex;961.00;10.00;1615.00;4.18;0
246;industrial_complex;939.00;10.10;1592.00;0.57;0
246;industrial_complex;958.00;10.00;1611.00;4.69;0
246;supply_node;988.00;10.00;1612.00;5.40;0
246;supply_node;966.00;10.00;1591.00;3.15;0
246;supply_node;959.00;9.93;1620.00;6.09;0
246;supply_node;997.00;10.10;1598.00;1.29;0
246;supply_node;1003.00;10.15;1544.00;5.33;0
246;supply_node;956.00;10.00;1558.00;0.52;0
246;supply_node;955.00;10.00;1576.00;3.46;0
246;supply_node;1004.00;10.10;1561.00;1.22;0
246;supply_node;975.00;10.10;1569.00;2.70;0
246;supply_node;940.00;9.90;1627.00;5.63;0
246;supply_node;950.00;10.10;1597.00;1.94;0
246;supply_node;992.00;10.10;1570.00;4.87;0
246;supply_node;932.00;10.00;1601.00;1.52;0
246;supply_node;935.00;10.00;1556.00;4.10;0
246;supply_node;989.00;10.20;1550.00;0.76;0
246;supply_node;983.00;10.00;1585.00;2.24;0
246;supply_node;1001.00;10.00;1622.00;6.28;0
246;supply_node;975.00;9.98;1624.00;1.48;0
246;supply_node;942.00;10.00;1612.00;4.41;0
246;supply_node;970.00;10.00;1605.00;2.17;0
246;supply_node;937.00;10.00;1581.00;3.64;0
246;supply_node;1003.00;10.10;1582.00;0.30;0
246;supply_node;971.00;10.10;1550.00;1.78;0
246;supply_node;949.00;10.00;1544.00;5.82;0
246;bunker;962.00;10.00;1574.00;1.75;0
246;bunker;991.00;10.10;1588.00;4.42;0
246;bunker;1002.00;10.10;1588.00;0.80;0
246;bunker;931.00;10.00;1578.00;3.81;0
246;bunker;997.00;10.20;1548.00;5.02;0
246;bunker;941.00;9.90;1628.00;2.86;0
246;bunker;980.00;10.20;1541.00;0.70;0
246;bunker;933.00;10.00;1592.00;0.80;0
246;bunker;993.00;10.10;1588.00;4.93;0
246;bunker;1007.00;10.10;1558.00;1.31;0
246;bunker;1003.00;10.00;1628.00;5.43;0
246;bunker;963.00;10.00;1608.00;5.54;0
246;bunker;936.00;10.00;1549.00;3.37;0
246;bunker;969.00;9.90;1630.00;6.04;0
246;bunker;955.00;10.10;1603.00;2.42;0
246;bunker;978.00;10.10;1573.00;3.98;0
246;bunker;956.00;10.00;1547.00;1.82;0
246;bunker;969.00;10.00;1616.00;4.49;0
246;bunker;952.00;10.00;1551.00;6.04;0
246;bunker;998.00;10.00;1612.00;3.88;0
246;bunker;971.00;10.00;1586.00;5.09;0
246;bunker;985.00;10.10;1574.00;2.93;0
246;bunker;1001.00;10.20;1550.00;4.49;0
246;stronghold_network;975.00;10.00;1581.00;0.87;0
246;anti_air_building;968.00;10.00;1613.00;3.54;0
246;anti_air_building;940.00;9.90;1627.00;1.38;0
246;anti_air_building;963.00;10.00;1610.00;2.93;0
246;synthetic_refinery;998.00;10.00;1616.00;5.60;0
246;fuel_silo;981.00;10.25;1544.00;3.44;0
246;radar_station;969.00;10.00;1587.00;5.78;0
246;nuclear_reactor_spawn;928.00;10.00;1572.00;1.38;0
246;special_project_facility_spawn;949.00;10.00;1613.00;4.05;0
246;special_project_facility_spawn;971.00;10.00;1594.00;1.88;0
246;special_project_facility_spawn;1006.00;10.10;1582.00;1.99;0
246;special_project_facility_spawn;943.00;9.90;1621.00;6.11;0
246;special_project_facility_spawn;966.00;10.00;1614.00;2.49;0
246;special_project_facility_spawn;989.00;10.18;1559.00;5.16;0
246;special_project_facility_spawn;967.00;10.07;1550.00;0.43;0
246;special_project_facility_spawn;999.00;10.00;1612.00;4.56;0
246;special_project_facility_spawn;987.00;10.10;1570.00;0.94;0
246;special_project_facility_spawn;933.00;10.00;1568.00;3.60;0
246;special_project_facility_spawn;994.00;10.00;1624.00;0.34;0
246;special_project_facility_spawn;937.00;10.00;1582.00;3.00;0
246;special_project_facility_spawn;960.00;9.90;1622.00;5.67;0
246;special_project_facility_spawn;928.00;10.00;1606.00;2.05;0
246;special_project_facility_spawn;1006.00;10.10;1570.00;5.06;0
246;special_project_facility_spawn;956.00;10.00;1563.00;6.28;0
246;special_project_facility_spawn;968.00;10.00;1578.00;4.12;0
246;special_project_facility_spawn;939.00;10.00;1543.00;0.50;0
246;special_project_facility_spawn;979.00;10.10;1571.00;2.05;0
246;special_project_facility_spawn;982.00;10.10;1576.00;6.18;0
246;special_project_facility_spawn;990.00;10.05;1596.00;2.56;0
246;special_project_facility_spawn;970.00;10.00;1615.00;4.12;0
246;special_project_facility_spawn;947.00;10.10;1601.00;0.50;0
246;special_project_facility_spawn;1001.00;10.20;1547.00;4.62;0
246;rocket_site_spawn;970.00;10.00;1584.00;5.83;0
247;arms_factory;1031.00;10.12;1523.00;5.83;0
247;arms_factory;1066.00;10.10;1559.00;3.67;0
247;arms_factory;1028.00;10.03;1499.00;0.40;0
247;arms_factory;1055.00;10.10;1520.00;1.61;0
247;arms_factory;1045.00;10.10;1527.00;5.73;0
247;arms_factory;1043.00;10.00;1510.00;2.12;0
247;heavy_arms_factory;1064.00;10.20;1542.00;3.68;0
247;heavy_arms_factory;1048.00;10.00;1503.00;0.06;0
247;heavy_arms_factory;1040.00;10.00;1559.00;4.18;0
247;heavy_arms_factory;1025.00;10.00;1544.00;4.28;0
247;heavy_arms_factory;1061.00;10.10;1546.00;2.12;0
247;heavy_arms_factory;1056.00;10.00;1574.00;4.79;0
247;industrial_complex;1039.00;10.00;1484.00;1.17;0
247;industrial_complex;1022.00;10.00;1547.00;4.18;0
247;industrial_complex;1067.00;10.10;1501.00;0.57;0
247;industrial_complex;1028.00;10.00;1559.00;4.69;0
247;industrial_complex;1056.00;10.00;1508.00;5.90;0
247;industrial_complex;1042.00;10.10;1522.00;2.63;0
247;supply_node;1038.00;10.00;1569.00;6.09;0
247;supply_node;1043.00;10.10;1530.00;1.29;0
247;supply_node;1062.00;10.10;1489.00;5.33;0
247;supply_node;1064.00;10.10;1564.00;0.52;0
247;supply_node;1049.00;10.10;1558.00;3.46;0
247;supply_node;1023.00;10.00;1562.00;1.22;0
247;supply_node;1063.00;10.20;1529.00;2.70;0
247;supply_node;1037.00;10.10;1513.00;5.63;0
247;supply_node;1034.00;10.00;1492.00;1.94;0
247;supply_node;1033.00;10.00;1546.00;4.87;0
247;supply_node;1058.00;10.10;1515.00;1.52;0
247;supply_node;1059.00;10.10;1544.00;4.10;0
247;supply_node;1024.00;10.10;1534.00;0.76;0
247;supply_node;1024.00;10.20;1516.00;2.24;0
247;supply_node;1052.00;10.00;1498.00;6.28;0
247;bunker;1036.00;10.00;1560.00;1.24;0
247;bunker;1026.00;10.10;1507.00;5.37;0
247;bunker;1066.00;10.10;1550.00;1.75;0
247;bunker;1028.00;10.10;1505.00;3.30;0
247;bunker;1058.00;10.10;1566.00;1.14;0
247;bunker;1054.00;10.10;1518.00;2.35;0
247;bunker;1023.00;10.00;1545.00;0.19;0
247;bunker;1049.00;10.00;1512.00;1.75;0
247;bunker;1040.00;10.10;1528.00;4.42;0
247;bunker;1030.00;10.18;1516.00;0.80;0
247;bunker;1059.00;10.20;1533.00;3.81;0
247;bunker;1063.00;10.10;1555.00;5.02;0
247;bunker;1063.00;10.10;1489.00;2.86;0
247;bunker;1021.00;10.00;1542.00;0.70;0
247;stronghold_network;1052.00;10.10;1546.00;0.80;0
247;anti_air_building;1055.00;10.00;1571.00;4.93;0
247;anti_air_building;1030.00;10.00;1484.00;1.31;0
247;anti_air_building;1038.00;10.00;1546.00;5.43;0
247;synthetic_refinery;1064.00;10.10;1500.00;5.54;0
247;fuel_silo;1029.00;10.00;1558.00;3.37;0
247;radar_station;1044.00;10.10;1529.00;4.90;0
247;nuclear_reactor_spawn;1041.00;10.10;1521.00;2.42;0
247;special_project_facility_spawn;1067.00;10.10;1556.00;3.98;0
247;special_project_facility_spawn;1043.00;10.00;1489.00;1.82;0
247;special_project_facility_spawn;1064.00;10.20;1535.00;4.49;0
247;special_project_facility_spawn;1025.00;10.00;1543.00;6.04;0
247;special_project_facility_spawn;1050.00;10.10;1531.00;3.88;0
247;special_project_facility_spawn;1057.00;10.00;1496.00;5.09;0
247;special_project_facility_spawn;1059.00;10.10;1513.00;2.93;0
247;special_project_facility_spawn;1058.00;10.20;1538.00;4.49;0
247;special_project_facility_spawn;1061.00;10.10;1486.00;0.87;0
247;special_project_facility_spawn;1059.00;10.10;1558.00;3.54;0
247;special_project_facility_spawn;1023.00;10.00;1558.00;1.38;0
247;special_project_facility_spawn;1047.00;10.00;1567.00;2.93;0
247;special_project_facility_spawn;1042.00;10.10;1519.00;5.60;0
247;special_project_facility_spawn;1022.00;10.20;1515.00;3.44;0
247;special_project_facility_spawn;1023.00;10.10;1534.00;6.11;0
247;rocket_site_spawn;1021.00;10.20;1515.00;1.38;0
248;arms_factory;1038.00;10.00;1423.00;0.40;0
248;arms_factory;1040.00;10.00;1410.00;1.61;0
248;arms_factory;1050.00;10.10;1456.00;5.73;0
248;arms_factory;1049.00;10.00;1413.00;2.12;0
248;arms_factory;1053.00;10.12;1459.00;3.68;0
248;arms_factory;1051.00;10.10;1446.00;0.06;0
248;heavy_arms_factory;1063.00;10.10;1438.00;4.18;0
248;heavy_arms_factory;1071.00;10.20;1448.00;4.28;0
248;heavy_arms_factory;1034.00;9.90;1412.00;2.12;0
248;heavy_arms_factory;1069.00;10.23;1451.00;4.79;0
248;heavy_arms_factory;1033.00;9.90;1416.00;1.17;0
248;heavy_arms_factory;1030.00;10.10;1441.00;4.18;0
248;industrial_complex;1033.00;9.90;1420.00;0.57;0
248;industrial_complex;1033.00;10.10;1444.00;4.69;0
248;industrial_complex;1041.00;10.00;1408.00;5.90;0
